"Source.Name","Nombre","Valoracion","Club","División","Edad","Posición","Valor de traspaso","Sueldo","Vis","Vel","Val","1v1","Lib","Lej","Téc","Tal","Ser","Sq L","Pue","Cór","Saq","SAL","Sac","Res","Rem","Reg","Ref","Fís","Pen","Pas","Mar","Mdo","Lid","JEq","Puñ","Fue","Exc","Equ","Ent","Det","Dmq","Dec","Ctr","Cnc","Com","Col","Cen","Cab","Blo","Ant","Sal.1","Aér","Agr","Agi","Ace","Rec","Inf"
"EREDIVISE.html","Davy Klaassen","71","Ajax","Eredivisie","28","ME/MP (C)","15,5M € - 18,5M €","152.000 € p/m","14","12","13","3","8","12","13","13","13","5","3","8","2","3","18","16","14","11","3","17","14","12","7","1","14","18","2","12","2","14","11","18","16","15","14","16","1","12","11","13","1","17","10","2","17","13","11","- -  -",""
"EREDIVISE.html","Zakaria Labyad","62","Ajax","Eredivisie","28","ME/MP (DIC)","275m € - 2,7M €","21.500 € p/m","13","13","12","3","16","14","15","16","14","8","3","14","4","2","9","12","12","14","3","12","13","14","3","4","7","9","3","9","4","9","4","10","13","12","14","11","3","7","12","8","3","13","8","2","13","14","13","- -  -",""
"EREDIVISE.html","Devyne Rensch","63","Ajax","Eredivisie","18","DF (DIC), CR (D), MC","18M € - 21M €","82.500 € p/m","12","13","11","1","7","5","13","13","12","6","3","4","2","3","14","12","5","12","1","12","7","14","12","1","10","15","1","13","1","12","13","16","14","11","12","11","1","13","9","9","3","11","10","2","6","13","13","- -  -",""
"LA LIGA.html","Mikel Balenziaga","63","A. Bilbao","Primera División española","33","DF/CR/ME/MP (I)","9,2M € - 11M €","94.500 € p/m","10","13","15","2","12","10","12","11","13","12","3","11","2","3","15","14","7","11","4","9","7","12","14","1","9","14","3","13","1","12","15","13","13","13","12","14","2","12","13","10","1","14","11","2","13","12","13","- -  -",""
"LA LIGA.html","Unai Gómez","40","A. Bilbao","Primera División española","18","ME (C)","40m € - 375m €","2.100 € p/m","10","11","6","1","7","6","14","7","8","6","2","7","3","3","12","7","6","7","2","9","1","14","14","2","4","8","2","6","3","7","8","9","11","13","14","6","4","6","5","6","1","6","7","2","5","11","12","- -  -",""
"LA LIGA.html","Asier Villalibre","66","A. Bilbao","Primera División española","23","DL (C)","12M € - 18M €","56.000 € p/m","11","13","14","2","8","12","12","13","13","7","1","7","1","2","16","14","13","11","2","12","16","11","7","3","14","13","1","15","2","12","8","15","14","12","12","13","2","13","11","14","3","13","12","2","13","12","12","- -  -",""
"LA LIGA.html","Oihan Sancet","65","A. Bilbao","Primera División española","21","ME/MP (C)","21M € - 31M €","65.000 € p/m","15","13","9","2","8","8","15","16","12","6","3","5","2","2","12","14","12","10","3","15","12","15","9","3","9","13","2","14","3","8","8","16","14","14","15","12","4","11","8","11","4","12","14","2","5","14","13","- -  -",""
"LA LIGA.html","Erlantz Palacín","35","A. Bilbao","Primera División española","18","ME/MP (D), DL (C)","65m € - 200m €","1.700 € p/m","5","12","7","1","6","8","12","12","10","6","1","7","1","2","8","5","10","13","3","13","4","8","3","4","1","7","3","5","2","8","7","16","10","9","12","6","2","6","9","7","1","8","5","2","12","13","13","- -  -",""
"LA LIGA.html","Julen Lartitegi","35","A. Bilbao","Primera División española","17","MP (DI), DL (C)","7m € - 70m €","1.700 € p/m","6","13","8","1","6","6","10","10","12","1","4","6","3","1","8","6","9","8","2","13","4","7","6","1","10","7","3","5","1","7","4","14","6","9","13","5","1","4","10","5","2","6","10","2","6","11","13","- -  -",""
"LA LIGA.html","Unai Núñez","69","A. Bilbao","Primera División española","24","DF (C)","22M € - 27M €","83.000 € p/m","10","13","15","3","8","10","10","7","12","10","2","7","2","4","14","14","8","7","3","14","12","11","15","3","11","15","1","14","3","11","15","13","8","13","11","12","2","14","7","14","2","12","14","2","14","13","12","- -  -",""
"LA LIGA.html","Dani García","69","A. Bilbao","Primera División española","31","MC, ME (C)","38M € - 45M €","142.000 € p/m","11","13","15","3","10","10","13","13","15","6","1","11","3","4","17","13","8","10","2","13","9","13","15","2","15","18","2","14","4","13","15","13","11","14","14","14","2","15","10","13","1","13","10","2","15","13","12","- -  -",""
"LA LIGA.html","David Navarro","33","A. Madrid","Primera División española","18","DF (DIC)","0 € - 100m €","1.500 € p/m","11","8","9","1","5","8","9","5","10","5","2","5","1","3","10","7","8","9","1","11","6","15","10","1","1","10","3","6","4","10","15","11","5","8","12","11","2","13","9","11","1","11","7","2","15","6","11","- -  -",""
"LA LIGA.html","Saúl","60","Alavés","Primera División española","26","DF/CR (I)","275m € - 2,7M €","27.500 € p/m","12","13","12","2","10","7","13","12","11","7","4","13","1","3","13","14","5","14","4","13","5","11","11","4","9","13","2","12","1","12","12","13","13","11","13","13","1","11","14","8","2","12","11","2","11","12","13","- -  -",""
"LA LIGA.html","Rubén Duarte","64","Alavés","Primera División española","25","DF (IC), CR (I)","250m € - 7,4M €","47.000 € p/m","12","14","14","4","12","9","12","8","13","11","1","7","3","1","13","14","7","9","1","12","6","13","13","3","13","14","1","11","3","13","14","10","11","13","13","14","1","15","10","9","2","14","8","2","11","13","13","- -  -",""
"LA LIGA.html","Martín Aguirregabiría","61","Alavés","Primera División española","24","DF/CR (D)","400m € - 4M €","30.500 € p/m","11","14","14","3","8","9","12","9","11","12","1","7","2","1","14","13","9","11","2","13","10","9","13","4","12","14","2","13","3","13","13","4","14","12","11","12","3","12","12","7","2","12","8","2","13","13","14","- -  -",""
"LA LIGA.html","Anatz Rementería","30","Alavés","Primera División española","18","DL (C)","0 € - 95m €","1.300 € p/m","4","14","4","1","5","7","9","8","7","1","3","6","1","1","7","5","13","7","1","12","7","6","5","1","9","6","3","7","1","5","3","8","7","10","12","5","3","7","5","11","3","5","8","2","14","14","14","- -  -",""
"LA LIGA.html","Gonzalo Escalante","67","Alavés","Primera División española","28","MC, ME (C)","275m € - 2,7M €","177.000 € p/m","11","13","15","2","10","13","12","9","13","3","3","8","3","2","14","14","10","10","3","13","8","13","12","1","10","15","1","12","3","13","15","15","12","12","14","14","1","15","9","13","3","15","11","2","16","12","13","- -  -",""
"LA LIGA.html","Íñigo Pérez","61","Atlético Pamplona","Primera División española","33","DF/CR (I), MC, ME (C)","140m € - 1,4M €","30.000 € p/m","14","12","7","3","14","14","14","13","13","4","3","14","1","1","12","14","11","10","4","12","14","14","9","1","12","14","3","12","3","12","10","14","10","13","14","12","2","12","14","8","3","10","9","2","6","13","11","- -  -",""
"LA LIGA.html","Aridane Hernández","69","Atlético Pamplona","Primera División española","32","DF (C)","No a la venta","83.500 € p/m","9","12","15","1","6","7","11","11","13","9","3","6","2","2","14","14","8","8","3","13","7","9","14","3","13","14","2","15","1","14","13","14","7","12","7","14","3","16","7","16","3","15","16","2","13","10","11","- -  -",""
"LA LIGA.html","Roberto Torres","71","Atlético Pamplona","Primera División española","32","ME (DC), MP (DIC)","No a la venta","104.000 € p/m","15","11","13","3","16","15","16","16","14","7","3","16","2","2","14","12","12","11","1","13","17","16","7","1","14","15","2","11","2","12","7","15","11","14","15","14","2","11","15","7","3","12","10","2","13","12","11","- -  -",""
"LA LIGA.html","Josep Cerdà","40","Barcelona","Primera División española","18","ME/MP (IC)","90m € - 250m €","2.700 € p/m","11","11","9","3","10","10","14","15","9","6","2","10","3","3","7","8","9","13","1","14","9","12","5","1","6","11","2","5","4","9","6","14","12","11","12","8","4","6","9","6","1","7","5","2","6","13","12","- -  -",""
"LA LIGA.html","Juanda Fuentes","40","Barcelona","Primera División española","18","MP (DIC), DL (C)","80m € - 230m €","2.700 € p/m","9","11","11","2","11","12","13","15","9","6","3","11","4","1","7","7","12","14","2","12","12","11","5","2","6","8","2","6","3","11","6","12","11","8","12","7","2","5","10","6","3","9","6","2","8","13","12","- -  -",""
"LA LIGA.html","Riqui Puig","66","Barcelona","Primera División española","21","ME/MP (C)","20M € - 25M €","333.000 € p/m","17","11","13","2","9","10","17","16","14","5","2","9","3","2","9","11","7","14","2","15","11","16","5","3","10","13","3","6","1","14","6","14","12","14","16","13","2","7","11","6","1","15","5","2","6","16","13","- -  -",""
"LA LIGA.html","Chadi Riad","43","Barcelona","Primera División española","18","DF (C)","40m € - 400m €","5.250 € p/m","10","13","12","2","6","6","11","7","9","6","2","5","3","2","9","11","6","9","4","14","6","10","11","2","8","11","3","10","3","11","12","14","6","9","11","8","2","11","6","12","2","10","13","2","14","11","12","- -  -",""
"LA LIGA.html","Miqui Juanola","40","Barcelona","Primera División española","18","DF/CR (D)","10m € - 100m €","2.700 € p/m","7","12","11","1","7","6","11","9","8","9","1","7","3","2","11","11","6","9","2","14","7","10","8","1","11","12","2","7","1","11","10","14","9","8","11","7","3","8","10","6","2","9","6","2","14","14","13","- -  -",""
"LA LIGA.html","Iker Bermúdez","36","Cádiz","Primera División española","16","DF (C)","18m € - 180m €","1.600 € p/m","3","13","8","3","1","3","5","5","4","3","1","1","3","3","6","3","1","1","1","12","1","5","13","3","4","5","2","5","1","6","7","4","5","13","6","6","2","13","1","12","1","6","13","2","5","13","13","- -  -",""
"LA LIGA.html","Alberto Perea","63","Cádiz","Primera División española","30","MP (IC)","350m € - 3,6M €","29.500 € p/m","14","12","9","1","11","13","16","13","10","9","4","12","3","3","8","11","11","18","2","10","11","13","5","2","8","8","2","9","3","11","7","12","13","11","16","10","3","7","13","9","3","14","8","2","11","13","14","- -  -",""
"LA LIGA.html","Oussama Idrissi","68","Cádiz","Primera División española","25","ME/MP (DI)","5,8M € - 7,2M €","75.500 € p/m","12","14","16","1","11","13","15","16","12","4","1","12","1","1","13","13","13","16","1","14","14","13","5","2","4","10","1","10","1","13","6","12","14","12","15","12","2","5","14","6","3","13","11","2","13","14","14","- -  -",""
"LA LIGA.html","Miguel Clavería","33","Cádiz","Primera División española","17","DL (C)","2,5m € - 24m €","1.400 € p/m","6","9","7","3","5","6","9","10","3","1","3","5","3","3","6","11","13","13","2","13","1","6","3","2","3","5","3","3","2","3","1","12","6","10","10","3","4","3","2","13","1","8","7","2","11","10","13","- -  -",""
"LA LIGA.html","Jens Jønsson","65","Cádiz","Primera División española","28","MC, ME (C)","2,3M € - 4,7M €","57.000 € p/m","13","12","14","2","7","11","12","10","16","12","3","8","1","2","16","15","5","11","4","16","7","14","12","3","11","15","2","13","2","13","13","14","11","12","12","14","1","12","9","11","1","13","13","2","14","12","12","- -  -",""
"LA LIGA.html","Víctor Chust","58","Cádiz","Primera División española","21","DF (C)","1,2M € - 10M €","10.750 € p/m","8","9","14","1","3","5","10","8","9","13","2","4","2","1","14","13","5","7","2","14","9","12","13","1","12","12","1","15","2","11","12","13","12","12","8","12","3","14","8","12","2","10","14","2","12","9","10","- -  -",""
"LA LIGA.html","Rubén Alcaraz","64","Cádiz","Primera División española","30","MC, ME (C)","275m € - 2,8M €","42.500 € p/m","13","12","13","2","16","13","12","10","14","8","1","12","1","3","14","13","7","8","1","12","11","13","9","2","12","15","3","10","1","13","13","8","13","14","12","14","2","14","12","7","3","14","9","2","9","12","12","- -  -",""
"LA LIGA.html","Luci","31","Cádiz","Primera División española","18","ME/MP (I)","1,5m € - 16m €","1.200 € p/m","5","12","7","3","5","3","4","5","12","1","3","5","2","3","12","7","6","9","3","6","2","9","4","3","5","7","2","8","1","1","5","6","7","9","6","4","2","5","9","1","2","7","16","2","6","10","13","- -  -",""
"LA LIGA.html","Paco","38","Cádiz","Primera División española","18","DL (C)","35m € - 110m €","2.100 € p/m","1","9","7","3","5","2","8","8","9","1","1","4","1","4","6","5","13","11","2","12","7","6","2","1","9","5","1","6","2","6","2","18","12","7","13","5","4","4","5","10","1","9","13","2","14","10","12","- -  -",""
"LA LIGA.html","Guido Carrillo","65","Elche","Primera División española","30","DL (C)","550m € - 8,4M €","152.000 € p/m","11","12","15","2","8","11","12","8","13","5","2","5","2","1","15","14","11","10","2","14","12","13","6","1","11","16","2","15","3","15","7","15","14","13","14","14","2","9","8","18","1","13","18","2","12","12","10","- -  -",""
"LA LIGA.html","Marco","65","Elche","Primera División española","17","DF (D)","5m € - 50m €","1.300 € p/m","6","13","9","3","1","6","6","5","8","2","3","4","2","3","8","8","3","4","1","12","5","8","7","2","1","8","2","6","2","8","12","12","4","14","7","10","3","7","7","8","2","5","7","2","6","10","14","- -  -",""
"LA LIGA.html","Alfredo Soldevilla","30","Elche","Primera División española","16","MC, ME (C)","24m € - 230m €","1.500 € p/m","8","14","7","1","1","4","6","5","6","2","2","5","3","3","11","7","4","5","2","6","2","9","8","1","7","7","2","4","3","7","14","7","5","12","11","8","1","9","3","6","1","7","7","2","6","14","14","- -  -",""
"LA LIGA.html","Kike","61","Elche","Primera División española","24","ME/MP (C)","130m € - 1,3M €","32.500 € p/m","14","13","11","1","10","13","14","13","13","7","3","8","3","3","11","13","9","13","2","11","8","14","8","1","11","12","1","12","3","11","11","5","14","13","14","14","3","9","12","10","1","14","10","2","9","12","13","- -  -",""
"LA LIGA.html","Javier Valverde","31","Elche","Primera División española","16","ME (C)","6m € - 55m €","1.500 € p/m","12","13","7","2","7","8","10","9","5","2","2","7","1","2","14","9","8","4","3","12","5","10","5","3","9","9","3","5","3","9","8","13","7","6","7","7","3","8","7","7","3","7","3","2","11","12","13","- -  -",""
"LA LIGA.html","Wu Lei","65","Espanyol","Primera División española","29","MP (DIC), DL (C)","1,1M € - 10M €","175.000 € p/m","13","14","10","1","11","10","11","15","12","3","2","6","1","1","14","13","11","13","2","12","14","12","2","1","11","8","2","9","1","12","5","17","16","13","12","13","3","6","11","11","2","14","9","2","11","14","15","- -  -",""
"LA LIGA.html","Sergio Sandoval","30","Espanyol","Primera División española","16","DL (C)","0 € - 130m €","1.500 € p/m","6","13","6","3","5","5","7","7","9","1","1","5","3","1","6","7","13","7","2","13","5","6","2","1","8","5","1","5","2","6","1","3","9","9","7","1","1","3","4","13","2","9","7","2","5","13","13","- -  -",""
"LA LIGA.html","Adrián Miranda","33","Espanyol","Primera División española","18","DF (IC)","0 € - 85m €","1.500 € p/m","2","11","8","2","1","4","5","5","8","1","2","3","2","1","9","14","1","7","1","14","3","9","13","1","10","7","1","8","4","8","10","13","7","14","9","10","3","9","3","10","3","6","11","2","15","8","11","- -  -",""
"LA LIGA.html","Sergi Darder","73","Espanyol","Primera División española","27","MC, ME (C)","17,5M € - 26M €","158.000 € p/m","17","12","13","3","11","12","16","12","13","5","1","7","3","3","13","13","7","11","4","12","10","16","14","1","8","13","2","12","3","13","15","15","16","13","15","14","2","14","9","10","4","14","10","2","13","13","13","- -  -",""
"LA LIGA.html","Loren","67","Espanyol","Primera División española","27","DL (C)","7M € - 10,5M €","80.000 € p/m","13","14","15","1","9","10","13","11","13","8","3","7","3","3","15","12","14","12","2","13","15","12","7","2","11","12","3","13","1","12","9","15","14","14","12","14","3","8","10","15","3","15","10","2","13","13","14","- -  -",""
"LA LIGA.html","Tonny Vilhena","66","Espanyol","Primera División española","26","MC, ME (C)","4,9M € - 6,2M €","91.000 € p/m","13","13","13","4","12","15","13","14","13","8","3","11","1","3","14","15","10","13","2","17","8","13","10","1","9","9","2","12","2","14","11","8","14","11","13","13","1","11","11","11","3","14","9","2","14","14","13","- -  -",""
"LA LIGA.html","Luca Koleosho","30","Espanyol","Primera División española","16","ME (I), MP (DI), DL (C)","55m € - 550m €","1.500 € p/m","8","14","4","3","6","9","11","10","6","4","2","6","3","3","8","4","8","10","2","15","2","7","5","3","11","7","2","4","1","8","6","12","8","7","11","2","3","6","8","7","3","9","4","2","10","14","12","- -  -",""
"LA LIGA.html","Mathías Olivera","68","Getafe","Primera División española","23","DF/CR (I)","8,8M € - 11M €","85.000 € p/m","9","14","13","1","9","9","12","12","13","13","1","10","2","3","16","14","10","12","2","14","8","12","13","1","13","15","1","13","3","12","14","14","13","13","13","14","1","14","14","12","2","14","13","2","11","12","14","- -  -",""
"LA LIGA.html","Sandro","68","Getafe","Primera División española","25","MP (DI), DL (C)","1,1M € - 10M €","152.000 € p/m","11","15","16","1","13","15","15","11","9","5","1","10","3","3","16","13","11","14","1","15","15","12","4","1","10","12","1","13","2","10","6","15","14","12","15","11","3","14","13","13","3","15","9","2","14","14","14","- -  -",""
"LA LIGA.html","Borja Mayoral","69","Getafe","Primera División española","24","DL (C)","950m € - 9,6M €","83.000 € p/m","12","13","14","2","8","12","14","13","13","4","2","6","1","3","13","13","16","13","3","14","14","12","5","1","6","12","3","13","4","14","6","16","16","13","15","14","2","5","10","12","4","15","11","2","16","12","12","- -  -",""
"LA LIGA.html","Jorge Molina","66","Granada","Primera División española","39","DL (C)","160m € - 1,6M €","61.500 € p/m","10","11","14","2","6","10","12","12","15","4","2","3","1","4","18","13","16","8","1","15","14","11","5","1","15","18","2","15","3","9","6","18","16","15","13","15","1","13","8","16","1","14","15","2","12","9","10","- -  -",""
"LA LIGA.html","Mario González","38","Granada","Primera División española","17","ME (C)","35m € - 375m €","2.100 € p/m","12","10","2","2","7","9","14","8","10","5","2","7","1","1","9","5","7","9","4","14","4","13","9","1","1","13","2","4","1","8","9","9","13","14","10","7","3","8","7","2","1","12","6","2","15","13","9","- -  -",""
"LA LIGA.html","Carlos Neva","63","Granada","Primera División española","25","DF/CR/ME/MP (I)","550m € - 5,2M €","37.500 € p/m","12","13","13","2","8","8","13","10","12","6","2","10","3","1","14","13","8","13","3","14","7","11","10","1","10","14","1","8","1","12","11","20","12","13","12","13","4","13","13","11","1","13","8","2","12","13","14","- -  -",""
"LA LIGA.html","Quini","59","Granada","Primera División española","31","DF/CR (DI)","425m € - 1,2M €","22.000 € p/m","9","13","15","1","9","10","11","8","11","12","3","8","1","2","14","14","9","11","2","12","7","11","11","2","8","14","4","10","1","12","12","12","14","11","10","11","1","11","13","8","3","12","9","2","14","13","14","- -  -",""
"LA LIGA.html","Germán","63","Granada","Primera División española","34","DF (C)","220m € - 650m €","40.500 € p/m","8","12","14","3","6","7","8","7","15","12","1","6","4","2","14","14","7","5","1","15","6","10","13","3","13","15","2","14","2","11","13","14","8","14","8","15","1","14","4","15","1","14","14","2","13","10","11","- -  -",""
"LA LIGA.html","Dani Gómez","64","Levante","Primera División española","22","DL (C)","4,8M € - 8,8M €","82.500 € p/m","12","13","12","2","11","11","14","13","13","6","4","7","2","2","13","13","13","14","2","13","13","12","5","3","12","10","1","9","2","12","6","13","15","12","13","12","4","7","10","11","2","14","10","2","12","14","14","- -  -",""
"LA LIGA.html","Mickaël Malsa","67","Levante","Primera División española","25","MC, ME (C)","5M € - 6,2M €","54.000 € p/m","13","13","13","2","9","8","13","9","14","6","3","8","3","1","15","15","8","12","2","15","10","13","12","3","9","14","1","12","3","12","13","13","13","13","13","14","2","13","11","9","2","14","9","2","13","14","13","- -  -",""
"LA LIGA.html","Gonzalo Melero","68","Levante","Primera División española","27","MC, ME/MP (C)","6,2M € - 7,8M €","80.000 € p/m","14","12","14","1","11","13","13","13","13","7","1","9","1","4","14","14","12","12","2","14","13","13","11","3","11","14","2","12","4","14","12","14","15","13","13","13","2","12","10","14","2","13","12","2","14","12","13","- -  -",""
"LA LIGA.html","Carlos Clerc","67","Levante","Primera División española","29","DF/CR (I)","475m € - 8,4M €","80.000 € p/m","12","15","14","2","8","8","12","12","12","13","4","9","1","1","15","14","7","11","4","14","9","11","13","3","9","15","2","12","1","13","13","12","13","14","12","14","2","13","13","10","2","13","10","2","13","13","14","- -  -",""
"LA LIGA.html","Leo Mascaró","33","Mallorca","Primera División española","17","DF (C)","30m € - 300m €","1.500 € p/m","4","12","8","2","1","5","5","5","5","6","4","4","3","2","7","9","1","1","2","11","2","5","14","3","7","6","1","6","1","7","13","5","5","9","5","4","1","10","6","13","1","9","12","2","13","9","8","- -  -",""
"LA LIGA.html","Aleksandar Sedlar","58","Mallorca","Primera División española","29","DF (DC), CR (D)","210m € - 2,1M €","21.000 € p/m","10","12","13","2","10","10","11","5","13","11","1","10","4","1","13","11","10","10","1","12","7","11","12","1","11","12","1","12","3","11","13","12","13","12","12","13","3","13","12","12","1","12","10","2","13","11","12","- -  -",""
"LA LIGA.html","Salva Sevilla","62","Mallorca","Primera División española","37","ME/MP (DC)","55m € - 550m €","25.000 € p/m","17","11","8","2","14","11","16","15","13","9","2","13","1","4","10","11","9","12","1","14","12","15","7","2","11","14","1","10","4","11","6","14","16","15","15","12","2","7","11","7","2","14","11","2","7","11","10","- -  -",""
"LA LIGA.html","Brian Oliván","60","Mallorca","Primera División española","27","DF/CR (I)","220m € - 2,2M €","23.000 € p/m","11","13","14","2","13","11","13","13","12","12","3","12","2","3","13","13","7","10","2","13","12","13","8","4","10","12","1","10","3","12","12","12","14","12","13","12","3","10","13","6","1","12","8","2","9","13","13","- -  -",""
"LA LIGA.html","Dani Rodríguez","64","Mallorca","Primera División española","33","MC, ME (C), MP (DIC)","1,4M € - 2,9M €","43.000 € p/m","13","14","12","1","11","16","13","13","13","3","1","10","2","2","14","13","13","14","3","11","10","12","5","4","13","14","1","10","1","12","6","9","13","14","13","12","2","8","12","9","1","12","9","2","13","13","12","- -  -",""
"LA LIGA.html","Antonio Raíllo","63","Mallorca","Primera División española","29","DF (C), MC","2,2M € - 4,5M €","14.000 € p/m","9","12","14","1","8","7","10","7","12","9","1","5","3","2","15","14","7","7","3","12","10","11","13","1","13","15","2","14","3","11","13","16","8","15","9","15","4","13","6","14","1","14","13","2","14","10","10","- -  -",""
"LA LIGA.html","Jesús Vallejo","64","R. Madrid","Primera División española","24","DF (C)","2,9M € - 5,6M €","167.000 € p/m","12","12","12","3","6","8","13","7","15","9","1","5","2","1","10","12","7","9","1","15","9","12","14","2","14","16","3","12","2","10","15","14","8","14","12","12","3","14","8","12","3","17","13","2","14","12","10","- -  -",""
"LA LIGA.html","Aitor Mañas","40","R. Madrid","Primera División española","18","DL (C)","24m € - 240m €","3.200 € p/m","7","12","8","4","6","5","9","9","13","2","3","6","1","2","11","9","13","12","3","16","10","7","3","3","4","12","3","13","1","13","4","10","9","4","13","7","3","4","6","12","3","7","10","2","9","11","13","- -  -",""
"LA LIGA.html","Jaime Calleja","42","R. Madrid","Primera División española","18","DF (IC)","40m € - 375m €","4.800 € p/m","6","13","10","3","5","8","8","5","7","6","2","4","2","1","5","8","4","6","1","14","4","9","12","1","4","8","2","6","1","9","12","13","6","15","9","13","2","12","3","6","2","12","10","2","13","11","9","- -  -",""
"LA LIGA.html","Ferrán","40","R. Madrid","Primera División española","18","DF/CR (D)","55m € - 550m €","2.600 € p/m","9","12","10","4","5","8","11","5","10","6","3","3","1","3","10","8","4","6","3","9","1","11","11","1","1","10","2","5","3","10","13","14","9","16","9","7","2","8","6","9","3","13","4","2","8","13","13","- -  -",""
"LA LIGA.html","Ginés Sorroche","35","Real Hispalis","Primera División española","17","MC, ME (C)","10m € - 100m €","1.300 € p/m","8","12","7","1","10","12","10","5","7","5","1","11","1","4","11","14","6","7","2","13","4","13","9","3","3","7","1","3","1","13","9","4","8","14","13","4","2","8","5","5","3","9","6","2","14","11","10","- -  -",""
"LA LIGA.html","Marc Bartra","73","Real Hispalis","Primera División española","30","DF (C)","12,5M € - 18,5M €","534.000 € p/m","12","14","14","2","7","8","14","10","17","12","3","7","3","2","14","14","9","12","2","12","9","13","16","2","11","10","3","11","3","13","16","14","9","13","14","15","2","12","10","15","1","17","13","2","15","13","13","- -  -",""
"LA LIGA.html","Aritz Elustondo","73","Real San Sebastián","Primera División española","27","DF (DC)","50M € - 74M €","180.000 € p/m","13","14","16","1","7","12","13","4","13","9","3","4","3","1","15","15","11","10","3","13","6","13","14","2","17","16","2","14","3","12","15","16","9","14","12","15","2","14","13","15","3","14","13","2","13","12","12","- -  -",""
"LA LIGA.html","Andoni Gorosabel","70","Real San Sebastián","Primera División española","24","DF/CR (D)","26M € - 38M €","96.000 € p/m","12","14","12","1","8","10","13","8","13","8","4","7","3","1","16","14","9","13","1","13","11","12","13","3","9","14","3","15","1","14","13","13","16","12","12","11","1","13","15","12","3","13","8","2","14","13","14","- -  -",""
"LA LIGA.html","Mohamed Gourmat","31","Real San Sebastián","Primera División española","16","MP (D)","26m € - 250m €","1.500 € p/m","2","13","3","2","6","6","9","10","5","5","3","8","1","1","8","6","6","12","3","13","1","13","5","3","10","6","3","1","3","4","4","13","6","11","11","7","1","5","11","1","1","7","3","2","6","12","13","- -  -",""
"LA LIGA.html","Darío Benavides","30","Sevilla","Primera División española","18","DF (C)","0 € - 110m €","1.300 € p/m","1","7","8","3","1","1","1","6","6","1","4","2","1","1","6","5","5","2","1","5","3","6","13","3","11","5","3","6","3","6","10","14","3","13","6","9","3","11","1","12","2","11","9","2","5","9","11","- -  -",""
"LA LIGA.html","Joan Jordán","73","Sevilla","Primera División española","26","MC, ME (C)","25M € - 30M €","177.000 € p/m","15","12","11","2","15","12","14","13","16","3","1","15","3","3","13","14","10","12","2","13","12","15","10","4","11","14","3","13","3","12","12","14","14","16","16","15","3","12","11","9","2","13","11","2","10","13","13","- -  -",""
"LA LIGA.html","Ángel Mancheño","30","Sevilla","Primera División española","18","DF/CR/ME/MP (D)","3,5m € - 35m €","1.300 € p/m","8","14","5","3","5","6","9","8","4","3","3","4","1","2","8","8","5","8","1","15","2","9","5","2","10","7","3","5","1","7","7","15","10","6","6","7","2","6","7","6","1","4","3","2","5","14","14","- -  -",""
"LA LIGA.html","Alexandro","30","Sevilla","Primera División española","18","DL (C)","0 € - 110m €","1.500 € p/m","7","10","6","2","7","4","8","13","8","5","3","7","1","2","8","6","15","9","4","9","7","6","7","3","3","7","3","7","3","8","2","2","9","10","9","3","2","6","5","13","2","9","9","2","8","10","11","- -  -",""
"LA LIGA.html","Adrián Morales","33","Valencia","Primera División española","17","DF/CR/ME (I)","7m € - 75m €","1.500 € p/m","8","10","8","2","7","5","11","6","7","5","2","4","3","2","10","9","6","8","3","7","6","8","9","3","11","9","2","7","4","9","9","9","8","7","8","10","3","7","8","5","3","9","6","2","5","13","14","- -  -",""
"LA LIGA.html","Enrique Ribes","33","Valencia","Primera División española","16","DF (C)","12m € - 130m €","1.700 € p/m","1","11","8","2","1","4","5","5","6","3","2","3","3","3","6","3","4","1","1","15","2","6","13","3","8","5","2","4","2","6","8","8","1","13","2","9","4","13","3","13","4","10","7","2","11","10","8","- -  -",""
"LA LIGA.html","Jesús Santiago","33","Valencia","Primera División española","16","ME (C)","26m € - 275m €","1.500 € p/m","10","11","6","3","7","9","14","5","6","3","3","6","1","2","13","8","8","7","3","13","4","9","11","1","4","8","3","7","3","8","7","15","5","14","13","7","1","8","4","6","3","10","9","2","15","11","9","- -  -",""
"LA LIGA.html","Pieter Emonds","33","Valencia","Primera División española","17","MP (D), DL (C)","6m € - 55m €","1.500 € p/m","6","12","4","4","6","5","13","12","7","6","3","4","1","3","11","7","13","11","3","12","5","4","2","3","3","7","1","4","1","14","2","14","11","6","9","3","1","4","7","8","3","4","7","2","15","14","14","- -  -",""
"LA LIGA.html","Erik Sevikyan","33","Valencia","Primera División española","17","DF (D)","18m € - 180m €","1.300 € p/m","7","14","8","3","1","2","5","7","7","2","3","2","3","1","7","10","5","1","2","14","2","7","5","3","2","7","2","7","2","7","10","8","3","10","10","8","3","10","3","7","2","6","7","2","5","14","14","- -  -",""
"LA LIGA.html","Denis Cheryshev","68","Valencia","Primera División española","30","ME/MP (I)","5M € - 7,4M €","106.000 € p/m","11","15","14","3","10","13","14","12","12","8","3","12","2","1","15","14","13","14","3","11","12","12","8","3","9","13","1","11","2","13","12","12","16","10","13","12","1","10","13","11","1","13","12","2","15","12","15","- -  -",""
"LA LIGA.html","Daniel Torices","33","Valencia","Primera División española","17","MC, ME (C)","0 € - 100m €","2.100 € p/m","8","8","8","1","4","9","9","5","5","2","1","7","3","3","12","9","3","5","2","14","3","11","9","3","2","14","1","6","1","8","12","3","9","12","13","9","1","10","4","7","3","10","5","2","15","9","6","- -  -",""
